Date,Country,Cases,Deaths,Population
2022-01-31,Denmark,29084,17,5822763
2022-01-30,Denmark,36196,21,5822763
2022-01-29,Denmark,41083,17,5822763
2022-01-28,Denmark,53655,26,5822763
2022-01-27,Denmark,51033,18,5822763
2022-01-26,Denmark,46747,21,5822763
2022-01-25,Denmark,46590,14,5822763
2022-01-24,Denmark,40348,13,5822763
2022-01-23,Denmark,42018,12,5822763
2022-01-22,Denmark,36120,25,5822763
2022-01-21,Denmark,46831,21,5822763
2022-01-20,Denmark,40626,15,5822763
2022-01-19,Denmark,38759,16,5822763
2022-01-18,Denmark,33493,14,5822763
2022-01-17,Denmark,28780,11,5822763
2022-01-16,Denmark,26169,10,5822763
2022-01-15,Denmark,25034,16,5822763
2022-01-14,Denmark,23614,15,5822763
2022-01-13,Denmark,25751,20,5822763
2022-01-12,Denmark,24343,25,5822763
2022-01-11,Denmark,22396,14,5822763
2022-01-10,Denmark,14414,9,5822763
2022-01-08,Denmark,12588,28,5822763
2022-01-07,Denmark,18261,10,5822763
2022-01-06,Denmark,25995,11,5822763
2022-01-05,Denmark,28283,15,5822763
2022-01-04,Denmark,25073,15,5822763
2022-01-03,Denmark,8801,5,5822763
2021-12-31,Denmark,18695,11,5822763
2021-12-30,Denmark,21403,9,5822763
2021-12-29,Denmark,23228,16,5822763
2021-12-28,Denmark,13000,14,5822763
2021-12-27,Denmark,16164,7,5822763
2021-12-24,Denmark,11229,14,5822763
2021-12-23,Denmark,12487,15,5822763
2021-12-22,Denmark,13386,14,5822763
2021-12-21,Denmark,13057,17,5822763
2021-12-20,Denmark,10082,8,5822763
2021-12-19,Denmark,8212,9,5822763
2021-12-18,Denmark,8594,13,5822763
2021-12-17,Denmark,11194,3,5822763
2021-12-16,Denmark,9999,12,5822763
2021-12-15,Denmark,8773,9,5822763
2021-12-14,Denmark,8314,7,5822763
2021-12-13,Denmark,7799,9,5822763
2021-12-12,Denmark,5989,9,5822763
2021-12-11,Denmark,5606,9,5822763
2021-12-10,Denmark,6599,13,5822763
2021-12-09,Denmark,6985,11,5822763
2021-12-08,Denmark,6629,7,5822763
2021-12-07,Denmark,6324,9,5822763
2021-12-06,Denmark,7146,10,5822763
2021-12-05,Denmark,3026,7,5822763
2021-12-04,Denmark,4325,12,5822763
2021-12-03,Denmark,4559,15,5822763
2021-12-02,Denmark,4680,3,5822763
2021-12-01,Denmark,5120,14,5822763
2021-11-30,Denmark,4148,12,5822763
2021-11-29,Denmark,4326,11,5822763
2021-11-28,Denmark,4290,9,5822763
2021-11-27,Denmark,3744,13,5822763
2021-11-26,Denmark,4076,9,5822763
2021-11-25,Denmark,4390,12,5822763
2021-11-24,Denmark,4426,9,5822763
2021-11-23,Denmark,4199,4,5822763
2021-11-22,Denmark,3711,6,5822763
2021-11-21,Denmark,3415,3,5822763
2021-11-20,Denmark,3795,10,5822763
2021-11-19,Denmark,4070,5,5822763
2021-11-18,Denmark,4013,6,5822763
2021-11-17,Denmark,3907,5,5822763
2021-11-16,Denmark,3899,9,5822763
2021-11-15,Denmark,3670,5,5822763
2021-11-14,Denmark,3223,7,5822763
2021-11-13,Denmark,2948,7,5822763
2021-11-12,Denmark,4585,4,5822763
2021-11-11,Denmark,2132,4,5822763
2021-11-10,Denmark,3017,3,5822763
2021-11-09,Denmark,2562,2,5822763
2021-11-08,Denmark,2294,2,5822763
2021-11-07,Denmark,2416,3,5822763
2021-11-06,Denmark,2097,10,5822763
2021-11-05,Denmark,2251,3,5822763
2021-11-04,Denmark,2598,5,5822763
2021-11-03,Denmark,1978,1,5822763
2021-11-02,Denmark,1981,0,5822763
2021-11-01,Denmark,1457,2,5822763
2021-10-31,Denmark,1532,1,5822763
2021-10-30,Denmark,1671,4,5822763
2021-10-29,Denmark,1784,0,5822763
2021-10-28,Denmark,1847,1,5822763
2021-10-27,Denmark,1871,5,5822763
2021-10-26,Denmark,1253,4,5822763
2021-10-25,Denmark,1411,0,5822763
2021-10-24,Denmark,1349,2,5822763
2021-10-23,Denmark,1262,1,5822763
2021-10-22,Denmark,1270,0,5822763
2021-10-21,Denmark,1247,2,5822763
2021-10-20,Denmark,1127,4,5822763
2021-10-19,Denmark,756,2,5822763
2021-10-18,Denmark,752,3,5822763
2021-10-17,Denmark,591,5,5822763
2021-10-16,Denmark,753,1,5822763
2021-10-15,Denmark,700,3,5822763
2021-10-14,Denmark,767,2,5822763
2021-10-13,Denmark,789,0,5822763
2021-10-12,Denmark,587,3,5822763
2021-10-11,Denmark,564,2,5822763
2021-10-10,Denmark,544,0,5822763
2021-10-09,Denmark,618,0,5822763
2021-10-08,Denmark,670,1,5822763
2021-10-07,Denmark,607,3,5822763
2021-10-06,Denmark,573,1,5822763
2021-10-05,Denmark,477,0,5822763
2021-10-04,Denmark,380,1,5822763
2021-10-03,Denmark,368,0,5822763
2021-10-02,Denmark,426,4,5822763
2021-10-01,Denmark,441,3,5822763
2021-09-30,Denmark,427,2,5822763
2021-09-29,Denmark,542,2,5822763
2021-09-28,Denmark,457,6,5822763
2021-09-27,Denmark,333,4,5822763
2021-09-26,Denmark,353,2,5822763
2021-09-25,Denmark,358,0,5822763
2021-09-24,Denmark,382,2,5822763
2021-09-23,Denmark,341,4,5822763
2021-09-22,Denmark,346,1,5822763
2021-09-21,Denmark,344,3,5822763
2021-09-20,Denmark,268,2,5822763
2021-09-19,Denmark,252,3,5822763
2021-09-18,Denmark,325,3,5822763
2021-09-17,Denmark,324,3,5822763
2021-09-16,Denmark,313,2,5822763
2021-09-15,Denmark,370,3,5822763
2021-09-14,Denmark,425,0,5822763
2021-09-13,Denmark,263,3,5822763
2021-09-12,Denmark,434,0,5822763
2021-09-11,Denmark,386,3,5822763
2021-09-10,Denmark,557,4,5822763
2021-09-09,Denmark,591,5,5822763
2021-09-08,Denmark,514,5,5822763
2021-09-07,Denmark,451,2,5822763
2021-09-06,Denmark,461,2,5822763
2021-09-05,Denmark,632,0,5822763
2021-09-04,Denmark,438,3,5822763
2021-09-03,Denmark,697,3,5822763
2021-09-02,Denmark,694,0,5822763
2021-09-01,Denmark,825,0,5822763
2021-08-31,Denmark,843,4,5822763
2021-08-30,Denmark,762,0,5822763
2021-08-29,Denmark,737,3,5822763
2021-08-28,Denmark,877,1,5822763
2021-08-27,Denmark,925,3,5822763
2021-08-26,Denmark,982,2,5822763
2021-08-25,Denmark,987,3,5822763
2021-08-24,Denmark,1340,1,5822763
2021-08-23,Denmark,774,1,5822763
2021-08-22,Denmark,720,2,5822763
2021-08-21,Denmark,1024,1,5822763
2021-08-20,Denmark,923,1,5822763
2021-08-19,Denmark,984,0,5822763
2021-08-18,Denmark,1193,0,5822763
2021-08-17,Denmark,886,2,5822763
2021-08-16,Denmark,959,0,5822763
2021-08-15,Denmark,850,1,5822763
2021-08-14,Denmark,917,1,5822763
2021-08-13,Denmark,1038,3,5822763
2021-08-12,Denmark,1085,1,5822763
2021-08-11,Denmark,1162,0,5822763
2021-08-10,Denmark,1004,2,5822763
2021-08-09,Denmark,935,0,5822763
2021-08-08,Denmark,821,0,5822763
2021-08-07,Denmark,946,0,5822763
2021-08-06,Denmark,865,0,5822763
2021-08-05,Denmark,932,2,5822763
2021-08-04,Denmark,927,0,5822763
2021-08-03,Denmark,810,0,5822763
2021-08-02,Denmark,785,1,5822763
2021-08-01,Denmark,893,0,5822763
2021-07-31,Denmark,739,1,5822763
2021-07-30,Denmark,1085,0,5822763
2021-07-29,Denmark,848,1,5822763
2021-07-28,Denmark,1284,1,5822763
2021-07-27,Denmark,559,3,5822763
2021-07-26,Denmark,772,1,5822763
2021-07-25,Denmark,644,0,5822763
2021-07-24,Denmark,749,0,5822763
2021-07-23,Denmark,707,0,5822763
2021-07-22,Denmark,805,0,5822763
2021-07-21,Denmark,851,0,5822763
2021-07-20,Denmark,820,0,5822763
2021-07-19,Denmark,844,0,5822763
2021-07-18,Denmark,641,0,5822763
2021-07-17,Denmark,1030,1,5822763
2021-07-16,Denmark,960,1,5822763
2021-07-15,Denmark,1141,1,5822763
2021-07-14,Denmark,1202,0,5822763
2021-07-13,Denmark,1055,0,5822763
2021-07-12,Denmark,848,0,5822763
2021-07-11,Denmark,609,0,5822763
2021-07-10,Denmark,520,1,5822763
2021-07-09,Denmark,551,0,5822763
2021-07-08,Denmark,658,0,5822763
2021-07-07,Denmark,689,0,5822763
2021-07-06,Denmark,542,1,5822763
2021-07-05,Denmark,337,0,5822763
2021-07-04,Denmark,392,0,5822763
2021-07-03,Denmark,447,1,5822763
2021-07-02,Denmark,326,1,5822763
2021-07-01,Denmark,475,1,5822763
2021-06-30,Denmark,340,0,5822763
2021-06-29,Denmark,243,1,5822763
2021-06-28,Denmark,151,1,5822763
2021-06-27,Denmark,174,1,5822763
2021-06-26,Denmark,195,0,5822763
2021-06-25,Denmark,222,0,5822763
2021-06-24,Denmark,173,0,5822763
2021-06-23,Denmark,223,0,5822763
2021-06-22,Denmark,155,0,5822763
2021-06-21,Denmark,149,1,5822763
2021-06-20,Denmark,189,0,5822763
2021-06-19,Denmark,243,2,5822763
2021-06-18,Denmark,203,0,5822763
2021-06-17,Denmark,331,1,5822763
2021-06-16,Denmark,353,0,5822763
2021-06-15,Denmark,222,1,5822763
2021-06-14,Denmark,237,1,5822763
2021-06-13,Denmark,315,0,5822763
2021-06-12,Denmark,437,2,5822763
2021-06-11,Denmark,418,1,5822763
2021-06-10,Denmark,475,2,5822763
2021-06-09,Denmark,904,0,5822763
2021-06-08,Denmark,377,0,5822763
2021-06-07,Denmark,459,2,5822763
2021-06-06,Denmark,853,0,5822763
2021-06-05,Denmark,592,1,5822763
2021-06-04,Denmark,927,0,5822763
2021-06-03,Denmark,1028,1,5822763
2021-06-02,Denmark,954,0,5822763
2021-06-01,Denmark,908,0,5822763
2021-05-31,Denmark,844,0,5822763
2021-05-30,Denmark,949,0,5822763
2021-05-29,Denmark,1038,4,5822763
2021-05-28,Denmark,997,1,5822763
2021-05-27,Denmark,1119,0,5822763
2021-05-26,Denmark,1073,1,5822763
2021-05-25,Denmark,794,1,5822763
2021-05-24,Denmark,919,1,5822763
2021-05-23,Denmark,835,1,5822763
2021-05-22,Denmark,751,1,5822763
2021-05-21,Denmark,1351,0,5822763
2021-05-20,Denmark,1214,1,5822763
2021-05-19,Denmark,1088,2,5822763
2021-05-18,Denmark,916,0,5822763
2021-05-17,Denmark,836,1,5822763
2021-05-16,Denmark,964,0,5822763
2021-05-15,Denmark,1074,3,5822763
2021-05-14,Denmark,951,0,5822763
2021-05-13,Denmark,1355,0,5822763
2021-05-12,Denmark,1246,0,5822763
2021-05-11,Denmark,925,2,5822763
2021-05-10,Denmark,932,0,5822763
2021-05-09,Denmark,874,0,5822763
2021-05-08,Denmark,677,2,5822763
2021-05-07,Denmark,1023,2,5822763
2021-05-06,Denmark,1012,1,5822763
2021-05-05,Denmark,988,1,5822763
2021-05-04,Denmark,809,1,5822763
2021-05-03,Denmark,761,0,5822763
2021-05-02,Denmark,867,1,5822763
2021-05-01,Denmark,617,4,5822763
2021-04-30,Denmark,874,2,5822763
2021-04-29,Denmark,769,2,5822763
2021-04-28,Denmark,835,2,5822763
2021-04-27,Denmark,624,2,5822763
2021-04-26,Denmark,704,2,5822763
2021-04-25,Denmark,612,1,5822763
2021-04-24,Denmark,547,2,5822763
2021-04-23,Denmark,702,5,5822763
2021-04-22,Denmark,893,2,5822763
2021-04-21,Denmark,803,2,5822763
2021-04-20,Denmark,691,4,5822763
2021-04-19,Denmark,741,4,5822763
2021-04-18,Denmark,902,3,5822763
2021-04-17,Denmark,724,0,5822763
2021-04-16,Denmark,677,3,5822763
2021-04-15,Denmark,798,2,5822763
2021-04-14,Denmark,663,1,5822763
2021-04-13,Denmark,563,3,5822763
2021-04-12,Denmark,514,2,5822763
2021-04-11,Denmark,691,2,5822763
2021-04-10,Denmark,755,3,5822763
2021-04-09,Denmark,698,0,5822763
2021-04-08,Denmark,717,1,5822763
2021-04-07,Denmark,614,3,5822763
2021-04-06,Denmark,520,2,5822763
2021-04-05,Denmark,479,1,5822763
2021-04-04,Denmark,600,1,5822763
2021-04-03,Denmark,745,4,5822763
2021-04-02,Denmark,708,1,5822763
2021-04-01,Denmark,662,4,5822763
2021-03-31,Denmark,701,2,5822763
2021-03-30,Denmark,1210,2,5822763
2021-03-29,Denmark,679,1,5822763
2021-03-28,Denmark,964,1,5822763
2021-03-27,Denmark,416,2,5822763
2021-03-26,Denmark,789,2,5822763
2021-03-25,Denmark,814,5,5822763
2021-03-24,Denmark,-2001,1,5822763
2021-03-23,Denmark,754,1,5822763
2021-03-22,Denmark,772,2,5822763
2021-03-21,Denmark,657,1,5822763
2021-03-20,Denmark,590,2,5822763
2021-03-19,Denmark,843,0,5822763
2021-03-18,Denmark,786,1,5822763
2021-03-17,Denmark,787,1,5822763
2021-03-16,Denmark,771,2,5822763
2021-03-15,Denmark,612,2,5822763
2021-03-14,Denmark,541,1,5822763
2021-03-13,Denmark,613,3,5822763
2021-03-12,Denmark,645,3,5822763
2021-03-11,Denmark,862,2,5822763
2021-03-10,Denmark,2007,1,5822763
2021-03-09,Denmark,527,0,5822763
2021-03-08,Denmark,425,2,5822763
2021-03-07,Denmark,513,2,5822763
2021-03-06,Denmark,394,0,5822763
2021-03-05,Denmark,614,3,5822763
2021-03-04,Denmark,520,4,5822763
2021-03-03,Denmark,574,3,5822763
2021-03-02,Denmark,532,2,5822763
2021-03-01,Denmark,497,4,5822763
2021-02-28,Denmark,463,3,5822763
2021-02-27,Denmark,520,5,5822763
2021-02-26,Denmark,530,2,5822763
2021-02-25,Denmark,603,6,5822763
2021-02-24,Denmark,523,2,5822763
2021-02-23,Denmark,529,0,5822763
2021-02-22,Denmark,450,5,5822763
2021-02-21,Denmark,496,5,5822763
2021-02-20,Denmark,464,6,5822763
2021-02-19,Denmark,552,8,5822763
2021-02-18,Denmark,468,3,5822763
2021-02-17,Denmark,414,8,5822763
2021-02-16,Denmark,384,7,5822763
2021-02-15,Denmark,437,9,5822763
2021-02-14,Denmark,295,8,5822763
2021-02-13,Denmark,274,4,5822763
2021-02-12,Denmark,428,11,5822763
2021-02-11,Denmark,478,14,5822763
2021-02-10,Denmark,470,11,5822763
2021-02-09,Denmark,366,28,5822763
2021-02-08,Denmark,430,0,5822763
2021-02-07,Denmark,435,1,5822763
2021-02-06,Denmark,413,14,5822763
2021-02-05,Denmark,438,17,5822763
2021-02-04,Denmark,553,14,5822763
2021-02-03,Denmark,425,10,5822763
2021-02-02,Denmark,397,15,5822763
2021-02-01,Denmark,488,20,5822763
2021-01-31,Denmark,377,19,5822763
2021-01-30,Denmark,431,22,5822763
2021-01-29,Denmark,456,13,5822763
2021-01-28,Denmark,668,21,5822763
2021-01-27,Denmark,592,20,5822763
2021-01-26,Denmark,652,20,5822763
2021-01-25,Denmark,625,27,5822763
2021-01-24,Denmark,754,14,5822763
2021-01-23,Denmark,879,28,5822763
2021-01-22,Denmark,773,32,5822763
2021-01-21,Denmark,760,37,5822763
2021-01-20,Denmark,886,35,5822763
2021-01-19,Denmark,724,32,5822763
2021-01-18,Denmark,807,30,5822763
2021-01-17,Denmark,889,28,5822763
2021-01-16,Denmark,879,27,5822763
2021-01-15,Denmark,659,17,5822763
2021-01-14,Denmark,1502,43,5822763
2021-01-13,Denmark,1358,37,5822763
2021-01-12,Denmark,1076,26,5822763
2021-01-11,Denmark,1239,27,5822763
2021-01-10,Denmark,1246,28,5822763
2021-01-09,Denmark,1743,25,5822763
2021-01-08,Denmark,1660,30,5822763
2021-01-07,Denmark,1842,37,5822763
2021-01-06,Denmark,2216,30,5822763
2021-01-05,Denmark,1992,31,5822763
2021-01-04,Denmark,2076,15,5822763
2021-01-03,Denmark,1170,29,5822763
2021-01-02,Denmark,1611,23,5822763
2021-01-01,Denmark,2451,24,5822763
2020-12-31,Denmark,2249,42,5822763
2020-12-30,Denmark,2783,30,5822763
2020-12-29,Denmark,2621,22,5822763
2020-12-28,Denmark,2479,30,5822763
2020-12-27,Denmark,2180,21,5822763
2020-12-26,Denmark,1834,19,5822763
2020-12-25,Denmark,2992,20,5822763
2020-12-24,Denmark,2869,18,5822763
2020-12-23,Denmark,3297,26,5822763
2020-12-22,Denmark,2543,17,5822763
2020-12-21,Denmark,3198,18,5822763
2020-12-20,Denmark,2828,16,5822763
2020-12-19,Denmark,3285,12,5822763
2020-12-18,Denmark,4508,15,5822763
2020-12-17,Denmark,4034,17,5822763
2020-12-16,Denmark,3692,14,5822763
2020-12-15,Denmark,2992,11,5822763
2020-12-14,Denmark,3337,9,5822763
2020-12-13,Denmark,2642,6,5822763
2020-12-12,Denmark,3552,8,5822763
2020-12-11,Denmark,3075,9,5822763
2020-12-10,Denmark,3132,14,5822763
2020-12-09,Denmark,2558,3,5822763
2020-12-08,Denmark,2150,7,5822763
2020-12-07,Denmark,2046,9,5822763
2020-12-06,Denmark,1745,7,5822763
2020-12-05,Denmark,2115,11,5822763
2020-12-04,Denmark,1603,9,5822763
2020-12-03,Denmark,1605,6,5822763
2020-12-02,Denmark,1586,6,5822763
2020-12-01,Denmark,1468,9,5822763
2020-11-30,Denmark,1129,8,5822763
2020-11-29,Denmark,998,6,5822763
2020-11-28,Denmark,1636,7,5822763
2020-11-27,Denmark,1323,5,5822763
2020-11-26,Denmark,1191,9,5822763
2020-11-25,Denmark,1183,5,5822763
2020-11-24,Denmark,1367,8,5822763
2020-11-23,Denmark,1169,5,5822763
2020-11-22,Denmark,850,3,5822763
2020-11-21,Denmark,1273,3,5822763
2020-11-20,Denmark,1257,5,5822763
2020-11-19,Denmark,1297,3,5822763
2020-11-18,Denmark,1257,2,5822763
2020-11-17,Denmark,1220,4,5822763
2020-11-16,Denmark,1195,4,5822763
2020-11-15,Denmark,1058,3,5822763
2020-11-14,Denmark,1078,1,5822763
2020-11-13,Denmark,1037,1,5822763
2020-11-12,Denmark,1011,2,5822763
2020-11-11,Denmark,994,3,5822763
2020-11-10,Denmark,1066,3,5822763
2020-11-09,Denmark,771,4,5822763
2020-11-08,Denmark,891,3,5822763
2020-11-07,Denmark,1050,2,5822763
2020-11-06,Denmark,1427,5,5822763
2020-11-05,Denmark,1223,4,5822763
2020-11-04,Denmark,936,1,5822763
2020-11-03,Denmark,1353,4,5822763
2020-11-02,Denmark,942,1,5822763
2020-11-01,Denmark,948,2,5822763
2020-10-31,Denmark,1126,2,5822763
2020-10-30,Denmark,1191,3,5822763
2020-10-29,Denmark,860,1,5822763
2020-10-28,Denmark,1017,6,5822763
2020-10-27,Denmark,745,1,5822763
2020-10-26,Denmark,1056,6,5822763
2020-10-25,Denmark,945,2,5822763
2020-10-24,Denmark,789,3,5822763
2020-10-23,Denmark,859,3,5822763
2020-10-22,Denmark,760,4,5822763
2020-10-21,Denmark,630,2,5822763
2020-10-20,Denmark,529,2,5822763
2020-10-19,Denmark,452,6,5822763
2020-10-18,Denmark,451,1,5822763
2020-10-17,Denmark,500,2,5822763
2020-10-16,Denmark,418,0,5822763
2020-10-15,Denmark,430,2,5822763
2020-10-14,Denmark,492,1,5822763
2020-10-13,Denmark,290,3,5822763
2020-10-12,Denmark,389,2,5822763
2020-10-11,Denmark,340,2,5822763
2020-10-10,Denmark,444,2,5822763
2020-10-09,Denmark,482,0,5822763
2020-10-08,Denmark,446,2,5822763
2020-10-07,Denmark,331,0,5822763
2020-10-06,Denmark,322,4,5822763
2020-10-05,Denmark,377,1,5822763
2020-10-04,Denmark,378,4,5822763
2020-10-03,Denmark,370,2,5822763
2020-10-02,Denmark,536,1,5822763
2020-10-01,Denmark,398,1,5822763
2020-09-30,Denmark,534,0,5822763
2020-09-29,Denmark,392,1,5822763
2020-09-28,Denmark,435,0,5822763
2020-09-27,Denmark,424,1,5822763
2020-09-26,Denmark,619,1,5822763
2020-09-25,Denmark,678,2,5822763
2020-09-24,Denmark,559,2,5822763
2020-09-23,Denmark,558,2,5822763
2020-09-22,Denmark,476,1,5822763
2020-09-21,Denmark,418,2,5822763
2020-09-20,Denmark,469,3,5822763
2020-09-19,Denmark,589,0,5822763
2020-09-18,Denmark,454,0,5822763
2020-09-17,Denmark,453,1,5822763
2020-09-16,Denmark,369,1,5822763
2020-09-15,Denmark,334,0,5822763
2020-09-14,Denmark,347,2,5822763
2020-09-13,Denmark,333,1,5822763
2020-09-12,Denmark,341,1,5822763
2020-09-11,Denmark,292,0,5822763
2020-09-10,Denmark,317,1,5822763
2020-09-09,Denmark,251,0,5822763
2020-09-08,Denmark,243,0,5822763
2020-09-07,Denmark,230,1,5822763
2020-09-06,Denmark,147,0,5822763
2020-09-05,Denmark,189,0,5822763
2020-09-04,Denmark,173,1,5822763
2020-09-03,Denmark,179,0,5822763
2020-09-02,Denmark,111,1,5822763
2020-09-01,Denmark,99,1,5822763
2020-08-31,Denmark,94,0,5822763
2020-08-30,Denmark,112,0,5822763
2020-08-29,Denmark,79,0,5822763
2020-08-28,Denmark,73,0,5822763
2020-08-27,Denmark,90,1,5822763
2020-08-26,Denmark,57,0,5822763
2020-08-25,Denmark,83,0,5822763
2020-08-24,Denmark,80,1,5822763
2020-08-23,Denmark,78,0,5822763
2020-08-22,Denmark,112,1,5822763
2020-08-21,Denmark,71,0,5822763
2020-08-20,Denmark,116,0,5822763
2020-08-19,Denmark,85,0,5822763
2020-08-18,Denmark,115,0,5822763
2020-08-17,Denmark,123,0,5822763
2020-08-16,Denmark,134,0,5822763
2020-08-15,Denmark,104,0,5822763
2020-08-14,Denmark,165,0,5822763
2020-08-13,Denmark,144,0,5822763
2020-08-12,Denmark,111,0,5822763
2020-08-11,Denmark,144,1,5822763
2020-08-10,Denmark,373,3,5822763
2020-08-09,Denmark,0,0,5822763
2020-08-08,Denmark,0,0,5822763
2020-08-07,Denmark,136,0,5822763
2020-08-06,Denmark,121,1,5822763
2020-08-05,Denmark,112,0,5822763
2020-08-04,Denmark,77,0,5822763
2020-08-03,Denmark,207,1,5822763
2020-08-02,Denmark,0,0,5822763
2020-08-01,Denmark,0,0,5822763
2020-07-31,Denmark,64,0,5822763
2020-07-30,Denmark,91,1,5822763
2020-07-29,Denmark,57,1,5822763
2020-07-28,Denmark,30,0,5822763
2020-07-27,Denmark,109,0,5822763
2020-07-26,Denmark,0,0,5822763
2020-07-25,Denmark,0,0,5822763
2020-07-24,Denmark,46,1,5822763
2020-07-23,Denmark,42,1,5822763
2020-07-22,Denmark,48,0,5822763
2020-07-21,Denmark,40,0,5822763
2020-07-20,Denmark,89,0,5822763
2020-07-19,Denmark,0,0,5822763
2020-07-18,Denmark,0,0,5822763
2020-07-17,Denmark,49,1,5822763
2020-07-16,Denmark,32,0,5822763
2020-07-15,Denmark,31,0,5822763
2020-07-14,Denmark,24,0,5822763
2020-07-13,Denmark,91,1,5822763
2020-07-12,Denmark,0,0,5822763
2020-07-11,Denmark,0,0,5822763
2020-07-10,Denmark,30,0,5822763
2020-07-09,Denmark,16,0,5822763
2020-07-08,Denmark,12,0,5822763
2020-07-07,Denmark,10,2,5822763
2020-07-06,Denmark,46,1,5822763
2020-07-05,Denmark,0,0,5822763
2020-07-04,Denmark,0,0,5822763
2020-07-03,Denmark,17,0,5822763
2020-07-02,Denmark,21,0,5822763
2020-07-01,Denmark,26,1,5822763
2020-06-30,Denmark,17,0,5822763
2020-06-29,Denmark,76,1,5822763
2020-06-28,Denmark,0,0,5822763
2020-06-27,Denmark,0,0,5822763
2020-06-26,Denmark,39,1,5822763
2020-06-25,Denmark,21,0,5822763
2020-06-24,Denmark,54,0,5822763
2020-06-23,Denmark,34,1,5822763
2020-06-22,Denmark,136,2,5822763
2020-06-21,Denmark,0,0,5822763
2020-06-20,Denmark,0,0,5822763
2020-06-19,Denmark,47,0,5822763
2020-06-18,Denmark,50,2,5822763
2020-06-17,Denmark,44,0,5822763
2020-06-16,Denmark,33,0,5822763
2020-06-15,Denmark,24,1,5822763
2020-06-14,Denmark,54,0,5822763
2020-06-13,Denmark,40,3,5822763
2020-06-12,Denmark,64,1,5822763
2020-06-11,Denmark,19,0,5822763
2020-06-10,Denmark,15,0,5822763
2020-06-09,Denmark,39,0,5822763
2020-06-08,Denmark,14,4,5822763
2020-06-07,Denmark,24,2,5822763
2020-06-06,Denmark,49,1,5822763
2020-06-05,Denmark,64,4,5822763
2020-06-04,Denmark,40,2,5822763
2020-06-03,Denmark,37,0,5822763
2020-06-02,Denmark,35,4,5822763
2020-06-01,Denmark,30,2,5822763
2020-05-31,Denmark,36,3,5822763
2020-05-30,Denmark,40,3,5822763
2020-05-29,Denmark,81,0,5822763
2020-05-28,Denmark,32,3,5822763
2020-05-27,Denmark,52,2,5822763
2020-05-26,Denmark,41,0,5822763
2020-05-25,Denmark,27,1,5822763
2020-05-24,Denmark,71,1,5822763
2020-05-23,Denmark,59,0,5822763
2020-05-22,Denmark,48,0,5822763
2020-05-21,Denmark,65,7,5822763
2020-05-20,Denmark,73,3,5822763
2020-05-19,Denmark,76,3,5822763
2020-05-18,Denmark,41,1,5822763
2020-05-17,Denmark,69,4,5822763
2020-05-16,Denmark,67,6,5822763
2020-05-15,Denmark,78,0,5822763
2020-05-14,Denmark,46,4,5822763
2020-05-13,Denmark,76,6,5822763
2020-05-12,Denmark,78,,5822763
2020-05-11,Denmark,84,4,5822763
2020-05-10,Denmark,0,0,5822763
2020-05-09,Denmark,0,0,5822763
2020-05-08,Denmark,0,0,5822763
2020-05-07,Denmark,0,0,5822763
2020-05-06,Denmark,0,0,5822763
2020-05-05,Denmark,0,0,5822763
2020-05-04,Denmark,0,0,5822763
2020-05-03,Denmark,0,0,5822763
2020-05-02,Denmark,0,0,5822763
